0.000000000000000000e+00,1.332456606732666637e+00,1.337586199132072773e+00,1.305706893460273799e+00,1.316004575788698450e+00,1.270413908426353933e+00,1.036063314577639005e+00,1.310245562159575439e+00,1.292057833111249776e+00,1.303243711282981776e+00,1.292606654571967217e+00,1.300375249939967448e+00,1.315619407906363225e+00,1.305803867536028839e+00,1.285181231707215321e+00,1.383283008671283731e+00,1.310478071221709229e+00,1.310624920052500642e+00,1.325629295095920757e+00,1.265838908071397428e+00,1.273623943328857422e+00,1.315398071979901218e+00,1.319289239025513316e+00,1.320749136413574165e+00,1.321845839400245692e+00,1.292475007024765032e+00,1.306621746765516567e+00,1.338993154263824037e+00,1.313789188848018652e+00,1.316596746706838017e+00
1.332456606732666637e+00,0.000000000000000000e+00,9.347314277286141726e-01,6.332329441729307451e-01,9.807137195239220562e-01,9.271468105885543043e-01,1.217091029740571928e+00,9.993153612203490299e-01,8.857500978259598146e-01,9.904459656187782901e-01,8.963561411968994364e-01,8.897975090808536436e-01,9.267882911495141096e-01,8.768405676072531518e-01,1.108478218163579720e+00,1.377115102921962819e+00,9.960333778435588314e-01,9.295883640976113638e-01,9.480152888597190852e-01,9.775315841175649112e-01,9.443971361796557051e-01,1.130554607230468633e+00,9.459239034968306425e-01,9.115741279950142495e-01,9.950797937507398494e-01,9.704950727176666625e-01,8.582744447654893083e-01,8.990536879418650207e-01,8.631001515836119742e-01,9.937925210102799278e-01
1.337586199132072773e+00,9.347314277286141726e-01,0.000000000000000000e+00,9.649370231925424868e-01,1.002060207705488315e+00,9.734561441936937509e-01,1.216233114387383241e+00,1.006652920168260579e+00,9.533393395682744353e-01,1.026332499492838890e+00,9.625792410314409908e-01,9.427933478471968165e-01,9.478024015598998098e-01,9.500539934140365128e-01,1.118549699832978028e+00,1.370302366579251307e+00,1.062094942275636944e+00,9.748693128740100189e-01,1.005685179721887534e+00,1.015435524136179213e+00,1.010739583187921342e+00,1.102240057516237215e+00,9.850467532689393124e-01,1.004151558620620444e+00,1.009641415689265909e+00,1.014667147564716876e+00,9.496820589645902366e-01,9.695070401549698014e-01,9.816797790314569783e-01,1.054073700417343495e+00
1.305706893460273799e+00,6.332329441729307451e-01,9.649370231925424868e-01,0.000000000000000000e+00,9.979760671363993030e-01,9.326126460159970266e-01,1.213817308989167065e+00,9.844257643789279255e-01,9.210189214212930464e-01,1.004992375604690125e+00,9.249606605027667072e-01,8.933246937276491106e-01,9.284453307836044722e-01,8.941728627840297428e-01,1.103035495160186397e+00,1.381258744571924213e+00,1.011922563776063821e+00,9.517380447109727859e-01,9.660000914333582989e-01,9.607280397570016062e-01,8.032592721670865910e-01,1.152106554203767397e+00,9.263407118410822427e-01,9.351455472638964261e-01,1.008171600739041107e+00,9.534467105153202615e-01,8.683243470384320872e-01,9.214142457144521847e-01,9.002843512311816676e-01,1.061500066031554779e+00
1.316004575788698450e+00,9.807137195239220562e-01,1.002060207705488315e+00,9.979760671363993030e-01,0.000000000000000000e+00,9.525056427974147866e-01,1.198414692967171513e+00,9.669721772179261654e-01,9.365368687833541816e-01,9.313742850887489766e-01,9.195483283700368604e-01,9.052398322613041115e-01,9.804013986475338394e-01,9.584070151568470086e-01,8.344417817533239523e-01,1.334631687303994285e+00,1.010734503986664423e+00,9.727704513576271861e-01,9.570586439696429082e-01,1.024150788390109090e+00,1.025004955048003596e+00,1.122162359201450688e+00,9.855092964537661704e-01,9.921089984062165801e-01,9.814202815012482706e-01,9.176890921327602868e-01,9.505027046484545439e-01,9.834690969450780029e-01,9.755966143815686387e-01,1.073274272070177782e+00
1.270413908426353933e+00,9.271468105885543043e-01,9.734561441936937509e-01,9.326126460159970266e-01,9.525056427974147866e-01,0.000000000000000000e+00,1.187933131534270714e+00,8.688114306643351936e-01,7.619276326670135768e-01,1.004585805676496024e+00,6.225949245037262214e-01,7.114941963678071968e-01,8.249474828058539488e-01,8.197159245889708012e-01,1.103575579139759677e+00,1.364687612272391437e+00,9.493891362458544148e-01,9.165869204787365776e-01,9.708393161086977807e-01,9.683212061032925311e-01,9.804473863227110009e-01,1.098069629056544372e+00,9.088693689216551519e-01,8.660727817766720182e-01,9.615918914759846725e-01,9.762059671270800765e-01,8.445597509180549078e-01,9.293927723739977553e-01,8.796948869624188205e-01,1.027328563373796300e+00
1.036063314577639005e+00,1.217091029740571928e+00,1.216233114387383241e+00,1.213817308989167065e+00,1.198414692967171513e+00,1.187933131534270714e+00,0.000000000000000000e+00,1.163081659399697321e+00,1.197555843332061221e+00,8.835917188034947412e-01,1.204968950582297804e+00,1.188531463783069508e+00,1.213978772155252850e+00,1.205909574134278017e+00,1.178458334477245906e+00,1.342685441292196469e+00,1.235843869644045911e+00,1.227511224808632617e+00,9.573445626572371081e-01,1.239525762372557294e+00,1.199625666498631116e+00,1.223042141053449106e+00,1.212672803718416903e+00,1.233495594683706731e+00,1.028923435019997834e+00,1.216932146322727393e+00,1.208959499598775356e+00,1.225830216113823479e+00,1.222091613230526397e+00,1.212548794658176998e+00
1.310245562159575439e+00,9.993153612203490299e-01,1.006652920168260579e+00,9.844257643789278145e-01,9.669721772179258323e-01,8.688114306643346385e-01,1.163081659399697099e+00,0.000000000000000000e+00,9.284060380273001511e-01,1.047003396055936175e+00,8.830859812536480113e-01,8.782017363516704256e-01,8.874652956011447325e-01,8.637098943432623965e-01,1.093221072150319051e+00,1.357487864458860383e+00,1.066226403349427088e+00,9.821609345364711308e-01,1.011715190104453876e+00,1.043421320070468505e+00,1.062225284564020766e+00,1.104627596395791889e+00,1.011194796352906433e+00,1.017101810998517486e+00,1.010374381033598779e+00,1.032525791570161555e+00,9.813810224521052339e-01,1.025361319933651316e+00,1.012891923003576888e+00,1.062699608064965551e+00
1.292057833111249776e+00,8.857500978259598146e-01,9.533393395682744353e-01,9.210189214212930464e-01,9.365368687833541816e-01,7.619276326670136879e-01,1.197555843332061221e+00,9.284060380273001511e-01,0.000000000000000000e+00,9.939188981742197448e-01,7.134883073487618965e-01,7.860651660698680931e-01,8.661060230941328708e-01,8.283515466989461729e-01,1.096555296363747267e+00,1.366083062505925261e+00,9.526502496337404535e-01,9.000321473556559537e-01,9.023294213762109717e-01,9.218775802739858083e-01,9.362143777867002470e-01,1.109922000555157551e+00,8.848738760639042189e-01,8.768222747972396203e-01,9.695106776795979764e-01,9.565237446406573696e-01,7.716165750814263369e-01,8.133961611679212389e-01,8.701191626057771522e-01,1.039282894661836876e+00
1.303243711282981776e+00,9.904459656187782901e-01,1.026332499492838890e+00,1.004992375604690125e+00,9.313742850887491986e-01,1.004585805676496024e+00,8.835917188034947412e-01,1.047003396055936175e+00,9.939188981742197448e-01,0.000000000000000000e+00,9.996990513501178288e-01,9.719862278239471687e-01,1.027625058709487726e+00,9.918160744742980928e-01,1.135799537806433390e+00,1.354283397731371519e+00,1.102247030655433280e+00,1.047313131704136868e+00,7.638705502018254823e-01,1.039894799550347582e+00,1.002766757439177647e+00,1.146077014041135156e+00,9.846973908632590256e-01,9.997822299397395307e-01,8.354958727349455216e-01,8.123557123182699735e-01,9.491958492247984935e-01,9.843874327019987991e-01,9.669926470247173222e-01,1.106974690081941715e+00
1.292606654571967217e+00,8.963561411968996584e-01,9.625792410314409908e-01,9.249606605027667072e-01,9.195483283700365273e-01,6.225949245037261104e-01,1.204968950582297804e+00,8.830859812536480113e-01,7.134883073487611194e-01,9.996990513501180509e-01,0.000000000000000000e+00,6.728007216413764979e-01,7.941731752055737337e-01,8.090345928662290298e-01,1.098999518108953577e+00,1.370120415613684584e+00,9.511177972693002358e-01,9.039563687243374890e-01,9.486320250693244249e-01,9.561203152044599474e-01,9.725570644848706703e-01,1.121277104793348078e+00,8.992311441334360778e-01,7.971592085800998095e-01,9.855516038572994519e-01,9.622404124647583323e-01,8.183693412526209521e-01,9.051301357314120999e-01,8.703325999170381522e-01,1.016341017461831253e+00
1.300375249939967448e+00,8.897975090808536436e-01,9.427933478471968165e-01,8.933246937276491106e-01,9.052398322613043335e-01,7.114941963678073078e-01,1.188531463783069508e+00,8.782017363516706476e-01,7.860651660698684262e-01,9.719862278239471687e-01,6.728007216413773861e-01,0.000000000000000000e+00,8.487874652994883418e-01,7.937244419986072552e-01,1.082817923162196383e+00,1.368918841510444517e+00,9.391985141392262815e-01,9.033636749022272427e-01,9.465591378800373157e-01,9.260218087922821306e-01,9.531020275367391159e-01,1.122550280933496625e+00,8.665520190799410605e-01,8.682299932729782288e-01,9.205813026985028014e-01,9.346121694992107765e-01,8.212133299639218231e-01,8.814045843304640915e-01,8.386056304617293122e-01,1.026776352772168499e+00
1.315619407906363225e+00,9.267882911495141096e-01,9.478024015599000318e-01,9.284453307836044722e-01,9.804013986475338394e-01,8.249474828058533937e-01,1.213978772155252850e+00,8.874652956011449545e-01,8.661060230941328708e-01,1.027625058709487726e+00,7.941731752055730675e-01,8.487874652994882307e-01,0.000000000000000000e+00,8.260999582056673951e-01,1.115595356045824493e+00,1.370890031773227324e+00,1.020527870695445039e+00,9.168274947155647947e-01,9.559781885052874850e-01,9.804210326201905357e-01,9.663210861136097840e-01,1.121803740370275637e+00,9.306788543328730068e-01,9.078435497270972432e-01,9.961297308704293307e-01,9.868548680593747235e-01,9.034236876110069980e-01,9.324852265803506013e-01,9.230483382658463132e-01,1.042437789981415897e+00
1.305803867536028839e+00,8.768405676072527077e-01,9.500539934140365128e-01,8.941728627840297428e-01,9.584070151568470086e-01,8.197159245889701351e-01,1.205909574134278017e+00,8.637098943432625076e-01,8.283515466989457288e-01,9.918160744742980928e-01,8.090345928662293629e-01,7.937244419986072552e-01,8.260999582056673951e-01,0.000000000000000000e+00,1.080673399048809769e+00,1.369313372683043317e+00,9.909554106396895046e-01,9.049749960235282664e-01,9.558864284081921570e-01,9.427919194358224120e-01,9.330997366054739617e-01,1.119823934555760792e+00,8.634669439468569685e-01,8.704189535950263013e-01,9.565592325502859650e-01,9.379223774630411903e-01,8.451239141655925158e-01,8.808065293047805389e-01,8.499127433315379898e-01,1.041628053895069739e+00
1.285181231707215321e+00,1.108478218163579720e+00,1.118549699832978028e+00,1.103035495160186397e+00,8.344417817533241744e-01,1.103575579139759677e+00,1.178458334477245906e+00,1.093221072150319051e+00,1.096555296363747267e+00,1.135799537806433390e+00,1.098999518108953577e+00,1.082817923162196383e+00,1.115595356045824493e+00,1.080673399048809769e+00,0.000000000000000000e+00,1.361751845094233637e+00,1.133207752549886704e+00,1.135321940385479955e+00,1.106889611356926206e+00,1.094038474240703218e+00,1.089261499577641512e+00,1.149850492662279899e+00,1.117142304687541055e+00,1.116714202146828150e+00,1.118775256723658629e+00,8.630283414465188541e-01,1.078426821663413859e+00,1.091317927416168621e+00,1.109371150372147508e+00,1.141975900806443400e+00
1.383283008671283731e+00,1.377115102921962819e+00,1.370302366579251307e+00,1.381258744571924213e+00,1.334631687303994285e+00,1.364687612272391437e+00,1.342685441292196469e+00,1.357487864458860383e+00,1.366083062505925261e+00,1.354283397731371519e+00,1.370120415613684584e+00,1.368918841510444517e+00,1.370890031773227324e+00,1.369313372683043317e+00,1.361751845094233637e+00,0.000000000000000000e+00,1.370910984700798974e+00,1.376416307703592246e+00,1.352341457984018502e+00,1.371425790336849415e+00,1.367497230538368136e+00,1.366907703536902607e+00,1.372527514075851274e+00,1.383117929615378383e+00,1.346663469838567107e+00,1.366173532140612545e+00,1.361416778803845595e+00,1.382401573621780067e+00,1.375179904987335222e+00,1.367165774824910862e+00
1.310478071221709229e+00,9.960333778435588314e-01,1.062094942275636944e+00,1.011922563776063821e+00,1.010734503986664423e+00,9.493891362458544148e-01,1.235843869644045911e+00,1.066226403349427088e+00,9.526502496337404535e-01,1.102247030655433280e+00,9.511177972693003468e-01,9.391985141392262815e-01,1.020527870695445039e+00,9.909554106396895046e-01,1.133207752549886704e+00,1.370910984700798974e+00,0.000000000000000000e+00,6.838916387494786697e-01,1.066359103612911863e+00,1.013064670673248679e+00,1.030015317723155022e+00,1.167060803259023949e+00,9.572776582001729651e-01,9.014089074203073260e-01,9.742780626937223021e-01,1.039197601451635311e+00,9.553691523383096573e-01,9.605027519473691155e-01,9.092144535319209853e-01,1.129459568554840088e+00
1.310624920052500642e+00,9.295883640976113638e-01,9.748693128740100189e-01,9.517380447109727859e-01,9.727704513576271861e-01,9.165869204787365776e-01,1.227511224808632617e+00,9.821609345364711308e-01,9.000321473556559537e-01,1.047313131704136868e+00,9.039563687243377110e-01,9.033636749022272427e-01,9.168274947155643506e-01,9.049749960235287105e-01,1.135321940385479955e+00,1.376416307703592246e+00,6.838916387494786697e-01,0.000000000000000000e+00,1.000816001944457190e+00,9.988444847436332985e-01,1.024817838831901584e+00,1.124479342873053289e+00,9.543162568555958458e-01,9.247557656962943629e-01,1.019984425494357305e+00,1.032850104830371540e+00,9.012376548460444559e-01,9.418423708544549910e-01,9.122939381700323480e-01,1.051086226127968759e+00
1.325629295095920757e+00,9.480152888597190852e-01,1.005685179721887534e+00,9.660000914333582989e-01,9.570586439696429082e-01,9.708393161086977807e-01,9.573445626572371081e-01,1.011715190104453876e+00,9.023294213762109717e-01,7.638705502018254823e-01,9.486320250693243139e-01,9.465591378800373157e-01,9.559781885052874850e-01,9.558864284081921570e-01,1.106889611356926206e+00,1.352341457984018502e+00,1.066359103612911863e+00,1.000816001944457190e+00,0.000000000000000000e+00,1.000397978131755350e+00,1.013609006597042228e+00,1.148224799429377274e+00,9.909575964749766097e-01,9.983790532920600036e-01,8.388314849564320053e-01,1.021672598200142668e+00,9.446981993271379441e-01,9.055157286743829026e-01,9.889211894781233525e-01,1.082006765502672163e+00
1.265838908071397428e+00,9.775315841175649112e-01,1.015435524136179213e+00,9.607280397570016062e-01,1.024150788390109090e+00,9.683212061032925311e-01,1.239525762372557294e+00,1.043421320070468505e+00,9.218775802739858083e-01,1.039894799550347582e+00,9.561203152044599474e-01,9.260218087922821306e-01,9.804210326201905357e-01,9.427919194358224120e-01,1.094038474240703218e+00,1.371425790336849415e+00,1.013064670673248679e+00,9.988444847436332985e-01,1.000397978131755350e+00,0.000000000000000000e+00,9.792020483492592797e-01,1.144824210858527369e+00,9.362354863767610169e-01,9.238759366158383335e-01,1.033520993862418802e+00,9.910410540745955288e-01,9.017140889079856558e-01,9.272114747075590468e-01,9.252343859467675458e-01,1.082824158533913339e+00
1.273623943328857422e+00,9.443971361796557051e-01,1.010739583187921342e+00,8.032592721670865910e-01,1.025004955048003596e+00,9.804473863227110009e-01,1.199625666498631116e+00,1.062225284564020766e+00,9.362143777867002470e-01,1.002766757439177647e+00,9.725570644848706703e-01,9.531020275367391159e-01,9.663210861136097840e-01,9.330997366054739617e-01,1.089261499577641512e+00,1.367497230538368136e+00,1.030015317723155022e+00,1.024817838831901584e+00,1.013609006597042228e+00,9.792020483492592797e-01,0.000000000000000000e+00,1.161579533724175439e+00,9.242260027207065409e-01,9.823846014881729705e-01,1.063976118572430352e+00,9.343038347269891908e-01,9.215980076496166351e-01,8.668828113045266015e-01,9.022117885287702643e-01,1.080902215483963591e+00
1.315398071979901218e+00,1.130554607230468633e+00,1.102240057516237215e+00,1.152106554203767397e+00,1.122162359201450688e+00,1.098069629056544372e+00,1.223042141053449106e+00,1.104627596395791889e+00,1.109922000555157551e+00,1.146077014041135156e+00,1.121277104793348078e+00,1.122550280933496625e+00,1.121803740370275637e+00,1.119823934555760792e+00,1.149850492662279899e+00,1.366907703536902607e+00,1.167060803259023949e+00,1.124479342873053289e+00,1.148224799429377274e+00,1.144824210858527369e+00,1.161579533724175439e+00,0.000000000000000000e+00,1.139434694865875786e+00,1.144388386610098340e+00,1.125751154274008625e+00,1.156858281889249440e+00,1.125160974899922284e+00,1.156164130412732804e+00,1.143510441100774599e+00,1.134230849327515056e+00
1.319289239025513316e+00,9.459239034968306425e-01,9.850467532689393124e-01,9.263407118410822427e-01,9.855092964537661704e-01,9.088693689216551519e-01,1.212672803718416903e+00,1.011194796352906433e+00,8.848738760639042189e-01,9.846973908632590256e-01,8.992311441334360778e-01,8.665520190799410605e-01,9.306788543328728958e-01,8.634669439468574126e-01,1.117142304687541055e+00,1.372527514075851274e+00,9.572776582001729651e-01,9.543162568555958458e-01,9.909575964749766097e-01,9.362354863767610169e-01,9.242260027207065409e-01,1.139434694865875786e+00,0.000000000000000000e+00,8.408939385184724946e-01,8.811559164334583638e-01,9.469853897952095201e-01,8.498134521587713541e-01,8.451123077435547248e-01,7.663560991401650035e-01,1.083211983442679438e+00
1.320749136413574165e+00,9.115741279950142495e-01,1.004151558620620444e+00,9.351455472638964261e-01,9.921089984062165801e-01,8.660727817766720182e-01,1.233495594683706731e+00,1.017101810998517486e+00,8.768222747972396203e-01,9.997822299397395307e-01,7.971592085801000316e-01,8.682299932729782288e-01,9.078435497270972432e-01,8.704189535950268564e-01,1.116714202146828150e+00,1.383117929615378383e+00,9.014089074203073260e-01,9.247557656962943629e-01,9.983790532920600036e-01,9.238759366158383335e-01,9.823846014881729705e-01,1.144388386610098340e+00,8.408939385184724946e-01,0.000000000000000000e+00,9.854269366639436534e-01,9.629747350836991293e-01,8.339268564998302269e-01,8.882409112731836087e-01,7.540677147167623717e-01,1.075921412437752300e+00
1.321845839400245692e+00,9.950797937507398494e-01,1.009641415689265909e+00,1.008171600739041107e+00,9.814202815012482706e-01,9.615918914759846725e-01,1.028923435019997834e+00,1.010374381033598779e+00,9.695106776795979764e-01,8.354958727349455216e-01,9.855516038572994519e-01,9.205813026985028014e-01,9.961297308704293307e-01,9.565592325502864091e-01,1.118775256723658629e+00,1.346663469838567107e+00,9.742780626937223021e-01,1.019984425494357305e+00,8.388314849564320053e-01,1.033520993862418802e+00,1.063976118572430352e+00,1.125751154274008625e+00,8.811559164334583638e-01,9.854269366639436534e-01,0.000000000000000000e+00,1.048120135506163564e+00,9.588142273622080047e-01,1.018120308402636010e+00,9.797655056795918638e-01,1.097084163651576461e+00
1.292475007024765032e+00,9.704950727176666625e-01,1.014667147564716876e+00,9.534467105153202615e-01,9.176890921327605088e-01,9.762059671270800765e-01,1.216932146322727393e+00,1.032525791570161555e+00,9.565237446406573696e-01,8.123557123182699735e-01,9.622404124647581103e-01,9.346121694992107765e-01,9.868548680593747235e-01,9.379223774630411903e-01,8.630283414465188541e-01,1.366173532140612545e+00,1.039197601451635311e+00,1.032850104830371540e+00,1.021672598200142668e+00,9.910410540745955288e-01,9.343038347269891908e-01,1.156858281889249440e+00,9.469853897952095201e-01,9.629747350836991293e-01,1.048120135506163564e+00,0.000000000000000000e+00,9.333330994202563291e-01,9.412261600980881271e-01,9.211150129377841944e-01,1.096284234325767493e+00
1.306621746765516567e+00,8.582744447654893083e-01,9.496820589645902366e-01,8.683243470384320872e-01,9.505027046484545439e-01,8.445597509180549078e-01,1.208959499598775356e+00,9.813810224521052339e-01,7.716165750814266699e-01,9.491958492247984935e-01,8.183693412526209521e-01,8.212133299639218231e-01,9.034236876110069980e-01,8.451239141655925158e-01,1.078426821663413859e+00,1.361416778803845595e+00,9.553691523383096573e-01,9.012376548460444559e-01,9.446981993271379441e-01,9.017140889079856558e-01,9.215980076496166351e-01,1.125160974899922284e+00,8.498134521587713541e-01,8.339268564998302269e-01,9.588142273622080047e-01,9.333330994202563291e-01,0.000000000000000000e+00,8.538041747076257071e-01,8.089752482460557115e-01,9.665985500328585500e-01
1.338993154263824037e+00,8.990536879418650207e-01,9.695070401549698014e-01,9.214142457144521847e-01,9.834690969450780029e-01,9.293927723739977553e-01,1.225830216113823479e+00,1.025361319933651316e+00,8.133961611679212389e-01,9.843874327019987991e-01,9.051301357314118778e-01,8.814045843304640915e-01,9.324852265803506013e-01,8.808065293047805389e-01,1.091317927416168621e+00,1.382401573621780067e+00,9.605027519473691155e-01,9.418423708544549910e-01,9.055157286743829026e-01,9.272114747075590468e-01,8.668828113045266015e-01,1.156164130412732804e+00,8.451123077435547248e-01,8.882409112731836087e-01,1.018120308402636010e+00,9.412261600980881271e-01,8.538041747076257071e-01,0.000000000000000000e+00,8.064599132904383127e-01,1.077926342402431903e+00
1.313789188848018652e+00,8.631001515836119742e-01,9.816797790314569783e-01,9.002843512311816676e-01,9.755966143815686387e-01,8.796948869624188205e-01,1.222091613230526397e+00,1.012891923003576888e+00,8.701191626057771522e-01,9.669926470247173222e-01,8.703325999170381522e-01,8.386056304617293122e-01,9.230483382658463132e-01,8.499127433315379898e-01,1.109371150372147508e+00,1.375179904987335222e+00,9.092144535319209853e-01,9.122939381700323480e-01,9.889211894781233525e-01,9.252343859467675458e-01,9.022117885287702643e-01,1.143510441100774599e+00,7.663560991401650035e-01,7.540677147167623717e-01,9.797655056795918638e-01,9.211150129377841944e-01,8.089752482460557115e-01,8.064599132904383127e-01,0.000000000000000000e+00,1.058162931433572984e+00
1.316596746706838017e+00,9.937925210102799278e-01,1.054073700417343495e+00,1.061500066031554779e+00,1.073274272070177782e+00,1.027328563373796300e+00,1.212548794658176998e+00,1.062699608064965551e+00,1.039282894661836876e+00,1.106974690081941715e+00,1.016341017461831253e+00,1.026776352772168943e+00,1.042437789981415897e+00,1.041628053895069739e+00,1.141975900806443400e+00,1.367165774824910862e+00,1.129459568554840088e+00,1.051086226127968759e+00,1.082006765502672163e+00,1.082824158533913339e+00,1.080902215483963591e+00,1.134230849327515056e+00,1.083211983442679438e+00,1.075921412437752300e+00,1.097084163651576461e+00,1.096284234325767493e+00,9.665985500328585500e-01,1.077926342402431903e+00,1.058162931433572984e+00,0.000000000000000000e+00
